,Variables,Euclidean distance,Variables,Euclidean distance
593,,,E_FM_SM_4_4,2.2242178916931152
594,,,V_TRT_5,2.2264418601989746
595,,,A_FM_2,2.228372097015381
596,,,INT_WD_MM_0,2.2294580936431885
597,,,INT_WK_1,2.23173451423645
598,,,AC_DRUNK_3,2.232222318649292
599,,,TC_EC_MN_6,2.235753297805786
600,,,SleepAvg_WK_14,2.243032932281494
601,,,E_FM_OBS_7_9999,2.252795457839966
602,,,F_FASTFOOD_7,2.254481077194214
603,,,PR_BI_2,2.26529860496521
604,,,TC_DAGE_12,2.265369415283203
605,,,E_FM_OBS_7_7,2.2658209800720215
606,,,TC_GHW_H_9999,2.2728419303894043
607,,,E_FM_M_3_3,2.2737090587615967
608,,,E_FM_F_1_8888,2.277524471282959
609,,,F_FRUIT_2,2.2956552505493164
610,,,F_FRUIT_3,2.300863265991211
611,,,E_LT_F_2,2.3024485111236572
612,,,F_BR_1,2.3063817024230957
613,,,WC_MN_M08_0,2.308776617050171
614,,,PR_HT_3,2.3152523040771484
615,,,E_FM_SF_2_8888,2.317021369934082
616,,,TC_DAGE_3,2.317986249923706
617,,,TC_DAGE_4,2.319873809814453
618,,,E_FM_YBS_8_9999,2.3276989459991455
619,,,E_LT_M_2,2.3376922607421875
620,,,SleepAvg_WK_5,2.3380162715911865
621,,,E_FM_M_3_9999,2.341993570327759
622,,,E_LT_SF_2,2.346011161804199
623,,,E_LT_SF_1,2.3501691818237305
624,,,E_FM_F_1_9999,2.3530824184417725
625,,,E_FM_GM_6_9999,2.359854221343994
626,,,E_FM_GF_5_9999,2.3721377849578857
627,,,E_FM_M_3_8888,2.387364625930786
628,,,F_BR_8,2.388054370880127
629,,,E_FM_GF_5_8888,2.4016950130462646
630,,,SleepAvg_WK_20,2.411259889602661
631,,,S_CONT_M_1,2.424830675125122
632,,,E_FM_NO_9_9999,2.4313466548919678
633,,,F_CS_1,2.445619583129883
634,,,TC_GHW_QT_4,2.445621967315674
635,,,SleepAvg_WK_16,2.4662840366363525
636,,,E_FM_SM_4_8888,2.4675848484039307
637,,,E_BORN_M_12,2.5067431926727295
638,,,E_BORN_M_3,2.510976791381836
639,,,E_LT_SM_1,2.5136115550994873
640,,,AC_DRUNK_4,2.5297393798828125
641,,,WC_MN_M08_9999,2.536345958709717
642,,,SleepAvg_WK_1,2.541633367538452
643,,,E_FM_GM_6_8888,2.5847620964050293
644,,,V_TRT_6,2.5952038764953613
645,,,E_LT_M_9999,2.6071841716766357
646,,,SleepAvg_WK_10,2.6122193336486816
647,,,E_LT_F_9999,2.6229398250579834
648,,,TC_HTP_MN_6,2.648322343826294
649,,,E_LT_SM_2,2.657083034515381
650,,,E_BORN_F_2,2.680269479751587
651,,,E_BORN_M_11,2.69736385345459
652,,,TC_DAGE_13,2.6976401805877686
653,,,E_KRN_M_2,2.6994071006774902
654,,,E_LT_F_1,2.7119646072387695
655,,,E_FM_OBS_7_8888,2.7157864570617676
656,,,TC_DAGE_5,2.798185348510742
657,,,S_CONT_M_6,2.8063571453094482
658,,,E_LT_SF_9999,2.8325259685516357
659,,,E_BORN_F_6,2.8339295387268066
660,,,E_FM_YBS_8_8888,2.8342292308807373
661,,,E_EDU_F_9999,2.8376846313476562
662,,,S_CONT_M_4,2.8396787643432617
663,,,TC_DAGE_7,2.855766773223877
664,,,E_BORN_M_5,2.913071632385254
665,,,E_BORN_M_8,2.9321887493133545
666,,,E_EDU_M_9999,2.9813694953918457
667,,,E_BORN_M_6,2.98630952835083
668,,,TC_DAGE_6,2.9928386211395264
669,,,WC_MN_M09_9999,3.002873659133911
670,,,SleepAvg_WK_8,3.027794122695923
671,,,TC_GHW_QT_9999,3.052807569503784
672,,,SleepAvg_WK_9,3.061225175857544
673,,,E_KRN_F_9999,3.0639941692352295
674,,,E_EDU_F_4,3.0762948989868164
675,,,INT_WK_MM_0,3.098775863647461
676,,,E_BORN_M_4,3.1155261993408203
677,,,E_FM_NO_9_9,3.1261143684387207
678,,,E_FM_NO_9_8888,3.1266226768493652
679,,,E_EDU_F_2,3.141087532043457
680,,,E_BORN_M_2,3.1669678688049316
681,,,E_KRN_M_9999,3.2406790256500244
682,,,E_LT_M_1,3.248629331588745
683,,,E_LT_F_8888,3.336498975753784
684,,,E_BORN_M_9,3.34684681892395
685,,,DR_LT_2,3.348374843597412
686,,,E_BORN_M_13,3.3621158599853516
687,,,E_BORN_F_13,3.409456491470337
688,,,E_LT_SM_9999,3.5244293212890625
689,,,E_LT_SF_8888,3.584981918334961
690,,,WC_MN_M10_9999,3.651543140411377
691,,,E_EDU_F_3,3.8199119567871094
692,,,DR_LT_3,3.875244617462158
693,,,E_LT_M_8888,3.948103904724121
694,,,E_EDU_M_4,4.0197978019714355
695,,,TC_DAGE_1,4.329615592956543
696,,,E_LT_SM_8888,4.422720909118652
697,,,E_KRN_F_1,4.550816535949707
698,,,E_EDU_M_2,4.667760372161865
699,,,E_EDU_F_8888,5.088006973266602
700,,,E_EDU_M_3,5.647231578826904
701,,,E_KRN_F_8888,5.892852783203125
702,,,E_BORN_F_8888,6.853504657745361
703,,,E_KRN_M_1,6.974526882171631
704,,,E_EDU_M_8888,8.23572063446045
705,,,SleepAvg_WK_6,8.754820823669434
706,,,E_BORN_M_9999,9.121840476989746
707,,,SleepAvg_WK_7,9.493066787719727
708,,,E_KRN_M_8888,10.264510154724121
709,,,E_BORN_M_8888,13.98412799835205
